Marial Status,Application mode,Application order,Course,Daytime/Evening,Pre Qual,Pre Qual (grade),Nationality,Mom's Qual,Dad's Qual,Mom's Occupation,Dad's Occupation,Admission grade,Displaced,Tuition fees up to date,Gender,Scholarship,Enroll Age,International,1st - credited,1st - enrolled,1st - evaluations,1st - approved,1st - grade,1st - no evaluations,2nd - credited,2nd - enrolled,2nd - evaluations,2nd - approved,2nd - grade,2nd - no evaluations,Target,1st_approval_rate,1st_evaluation_rate,1st_avg_grade,2nd_approval_rate,2nd_evaluation_rate,2nd_avg_grade,delta_approval_rate,delta_avg_grade,age_group
1,0,3,4,1,0,128.0,0,1,1,3,3,120.5,1,1,0,1,19,0,0,7,10,5,13.04,0,0,7,7,7,12.5,0,Enrolled,0.7142857142857143,1.4285714285714286,1.3039999999999998,1.0,1.0,1.7857142857142858,0.2857142857142857,0.481714285714286,0
1,2,1,2,1,1,140.0,0,0,0,3,3,144.9,1,0,0,0,23,0,7,11,18,11,13.166666666666666,0,4,9,15,8,13.333333333333334,0,Enrolled,1.0,1.6363636363636365,0.7314814814814814,0.8888888888888888,1.6666666666666667,0.888888888888889,-0.11111111111111116,0.15740740740740755,1
1,2,1,2,1,0,133.1,0,0,0,2,3,139.9,1,1,0,1,24,0,1,6,7,6,12.5,0,0,6,11,6,12.833333333333334,0,Graduate,1.0,1.1666666666666667,1.7857142857142858,1.0,1.8333333333333333,1.1666666666666667,0.0,-0.6190476190476191,1
1,0,1,1,1,0,142.0,0,1,1,1,1,133.3,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,3,4,1,0,141.0,0,0,0,3,3,126.0,1,1,0,0,18,0,0,8,8,7,15.657142857142857,0,0,8,8,7,15.657142857142857,0,Graduate,0.875,1.0,1.957142857142857,0.875,1.0,1.957142857142857,0.0,0.0,0
1,0,2,1,1,0,145.0,0,1,0,2,1,133.5,0,1,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,6,11.333333333333334,0,Graduate,1.0,1.0,2.0277777777777777,1.0,1.0,1.888888888888889,0.0,-0.13888888888888862,0
1,0,2,5,1,0,145.0,0,0,0,2,3,127.9,1,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,5,1,0,108.0,0,1,0,2,3,105.9,0,1,0,1,20,0,0,6,11,5,10.6,0,0,6,9,5,11.166666666666666,0,Enrolled,0.8333333333333334,1.8333333333333333,0.9636363636363636,0.8333333333333334,1.5,1.2407407407407407,0.0,0.2771043771043771,0
1,0,1,2,1,0,132.0,0,1,1,2,2,124.3,0,1,0,0,20,0,0,6,10,6,13.428571428571429,0,0,6,11,5,12.666666666666666,0,Enrolled,1.0,1.6666666666666667,1.342857142857143,0.8333333333333334,1.8333333333333333,1.1515151515151514,-0.16666666666666663,-0.1913419913419916,0
1,2,1,1,1,0,140.0,0,4,0,0,0,102.5,0,1,0,0,26,0,0,6,8,4,11.75,0,0,6,12,0,0.0,0,Dropout,0.6666666666666666,1.3333333333333333,1.46875,0.0,2.0,0.0,-0.6666666666666666,-1.46875,2
1,2,1,3,1,0,133.1,0,0,1,3,2,97.0,0,0,1,0,36,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,Dropout,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1,0,1,1,1,0,128.0,0,1,1,2,4,134.7,0,0,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,3,1,0,1,0,120.0,0,0,0,3,3,113.8,0,0,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,0,4,0,1,0,120.0,0,2,1,1,2,116.9,0,1,1,0,18,0,0,5,9,1,13.0,0,0,5,5,0,0.0,0,Dropout,0.2,1.8,1.4444444444444444,0.0,1.0,0.0,-0.2,-1.4444444444444444,0
1,0,4,4,1,0,139.0,0,0,0,3,3,124.0,1,1,1,1,18,0,0,8,8,7,13.331428571428573,0,0,8,8,7,13.331428571428573,0,Graduate,0.875,1.0,1.6664285714285716,0.875,1.0,1.6664285714285716,0.0,0.0,0
1,2,1,1,1,0,139.3,0,0,0,2,2,117.5,0,1,1,0,28,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,2,1,1,1,1,150.0,0,0,1,3,3,154.8,1,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,0,1,4,1,0,138.0,0,0,0,2,3,141.0,0,1,1,0,19,0,0,7,7,6,13.7,0,0,7,7,6,13.7,0,Graduate,0.8571428571428571,1.0,1.957142857142857,0.8571428571428571,1.0,1.957142857142857,0.0,0.0,0
1,2,1,1,1,0,133.1,0,2,0,1,1,120.0,0,0,1,0,26,0,0,5,5,0,0.0,0,0,5,5,0,0.0,5,Dropout,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1,3,1,0,1,0,136.0,0,1,0,1,2,133.6,1,1,1,0,20,0,4,9,12,9,13.454545454545457,0,2,7,9,6,13.875,0,Dropout,1.0,1.3333333333333333,1.1212121212121213,0.8571428571428571,1.2857142857142858,1.5416666666666667,-0.1428571428571429,0.4204545454545454,0
1,0,6,4,1,0,134.0,0,0,0,3,3,122.0,1,1,1,0,19,0,0,8,8,7,12.2,0,0,8,8,7,12.2,0,Graduate,0.875,1.0,1.525,0.875,1.0,1.525,0.0,0.0,0
1,0,1,3,1,0,140.0,0,0,0,3,1,120.0,1,1,1,0,21,0,0,5,8,3,10.0,0,0,5,10,4,11.0,0,Dropout,0.6,1.6,1.25,0.8,2.0,1.1,0.20000000000000007,-0.1499999999999999,1
1,2,1,1,1,1,110.0,0,1,0,3,3,114.2,0,1,1,1,23,0,0,6,7,5,13.0,0,0,6,7,6,12.857142857142858,0,Graduate,0.8333333333333334,1.1666666666666667,1.8571428571428572,1.0,1.1666666666666667,1.836734693877551,0.16666666666666663,-0.020408163265306145,1
1,2,1,5,0,0,133.1,0,0,0,2,3,95.5,0,1,1,0,29,0,0,6,11,6,12.0,0,0,6,6,6,14.0,0,Graduate,1.0,1.8333333333333333,1.0909090909090908,1.0,1.0,2.3333333333333335,0.0,1.2424242424242427,2
1,0,1,4,1,0,129.0,0,1,1,3,3,120.0,0,1,1,0,20,0,0,8,8,7,15.028571428571428,0,0,8,8,7,15.028571428571428,0,Graduate,0.875,1.0,1.8785714285714286,0.875,1.0,1.8785714285714286,0.0,0.0,0
1,0,1,5,1,0,116.0,0,1,0,2,3,111.1,0,1,1,0,18,0,0,6,8,6,12.0,0,0,6,7,6,11.714285714285714,0,Graduate,1.0,1.3333333333333333,1.5,1.0,1.1666666666666667,1.673469387755102,0.0,0.1734693877551019,0
1,0,1,1,1,0,130.0,0,1,0,1,2,128.6,1,1,1,0,19,0,0,6,8,5,12.0,0,0,6,8,5,12.4,0,Graduate,0.8333333333333334,1.3333333333333333,1.5,0.8333333333333334,1.3333333333333333,1.55,0.0,0.050000000000000044,0
1,2,1,4,1,1,130.0,0,1,0,2,3,130.0,0,0,1,0,23,0,3,7,7,3,13.666666666666666,0,3,8,8,3,11.333333333333334,4,Dropout,0.42857142857142855,1.0,1.9523809523809523,0.375,1.0,1.4166666666666667,-0.05357142857142855,-0.5357142857142856,1
1,0,1,1,1,0,116.0,0,0,1,2,1,111.1,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,0,1,3,1,0,136.0,0,1,1,3,1,122.7,1,1,1,0,18,0,0,5,6,5,12.0,0,0,5,7,4,12.5,0,Enrolled,1.0,1.2,2.0,0.8,1.4,1.7857142857142858,-0.19999999999999996,-0.2142857142857142,0
1,0,1,1,1,0,147.0,0,0,0,3,3,134.4,1,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,5,1,1,0,117.0,0,0,0,2,2,131.0,1,0,1,0,21,0,0,6,6,1,14.0,0,0,6,7,0,0.0,7,Dropout,0.16666666666666666,1.0,2.3333333333333335,0.0,1.1666666666666667,0.0,-0.16666666666666666,-2.3333333333333335,1
1,3,1,5,1,0,141.0,0,1,1,2,3,125.0,0,1,1,0,22,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,1
1,0,1,4,1,0,133.1,0,2,0,1,3,106.0,1,1,1,0,21,0,0,7,8,7,12.375,0,0,7,11,5,12.583333333333334,0,Graduate,1.0,1.1428571428571428,1.546875,0.7142857142857143,1.5714285714285714,1.143939393939394,-0.2857142857142857,-0.40293560606060597,1
1,2,1,4,1,0,133.1,0,0,0,3,3,128.0,1,0,1,0,32,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1,2,1,2,1,1,120.0,0,1,0,2,1,120.0,1,1,1,0,27,0,14,18,21,18,11.421052631578949,0,10,13,16,13,11.076923076923077,1,Graduate,1.0,1.1666666666666667,0.543859649122807,1.0,1.2307692307692308,0.6923076923076923,0.0,0.14844804318488525,2
1,0,1,4,1,0,148.0,0,0,0,3,3,134.8,1,1,1,0,18,0,0,7,7,6,13.35,0,0,7,7,6,13.35,0,Graduate,0.8571428571428571,1.0,1.907142857142857,0.8571428571428571,1.0,1.907142857142857,0.0,0.0,0
1,2,1,1,1,0,130.0,0,1,1,2,1,112.0,1,1,1,1,24,0,0,6,6,6,15.0,0,0,6,6,2,16.0,0,Graduate,1.0,1.0,2.5,0.3333333333333333,1.0,2.6666666666666665,-0.6666666666666667,0.16666666666666652,1
1,0,1,2,1,0,120.0,0,0,0,1,3,116.1,1,1,1,0,22,0,0,5,9,2,10.5,0,0,5,5,0,0.0,0,Dropout,0.4,1.8,1.1666666666666667,0.0,1.0,0.0,-0.4,-1.1666666666666667,1
1,3,1,2,1,0,120.0,0,2,2,1,1,120.0,1,0,1,0,22,0,0,6,0,0,0.0,0,0,4,6,0,0.0,2,Dropout,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1
1,0,3,3,1,0,133.0,0,0,0,3,2,119.7,1,1,1,0,19,0,0,5,8,5,13.25,0,0,5,6,5,11.833333333333334,0,Graduate,1.0,1.6,1.65625,1.0,1.2,1.9722222222222223,0.0,0.3159722222222223,0
1,0,6,0,1,0,129.0,0,0,4,2,0,117.1,1,1,1,0,19,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,Dropout,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,0,2,2,1,0,118.0,0,1,0,1,1,112.4,1,1,1,0,21,0,0,5,7,4,11.5,0,0,5,15,3,10.6,4,Enrolled,0.8,1.4,1.6428571428571428,0.6,3.0,0.7066666666666667,-0.20000000000000007,-0.9361904761904761,1
1,0,2,4,1,0,140.0,0,1,1,1,3,131.0,1,1,0,1,18,0,0,8,8,8,13.88125,0,0,8,8,8,13.88125,0,Graduate,1.0,1.0,1.73515625,1.0,1.0,1.73515625,0.0,0.0,0
1,0,2,3,1,0,127.0,0,2,0,1,4,130.9,1,1,0,0,18,0,0,6,8,6,11.333333333333334,0,0,6,8,5,12.6,0,Graduate,1.0,1.3333333333333333,1.4166666666666667,0.8333333333333334,1.3333333333333333,1.575,-0.16666666666666663,0.15833333333333321,0
1,0,1,1,1,0,131.0,0,0,0,3,3,134.9,1,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,5,1,0,132.0,0,1,0,2,3,127.1,1,1,0,0,19,0,0,6,7,6,12.857142857142858,0,0,6,7,6,13.666666666666666,0,Graduate,1.0,1.1666666666666667,1.836734693877551,1.0,1.1666666666666667,1.9523809523809523,0.0,0.11564625850340127,0
1,0,5,1,1,0,113.0,0,0,0,3,3,110.2,1,1,0,0,19,0,0,6,6,5,11.6,0,0,6,6,6,12.5,0,Graduate,0.8333333333333334,1.0,1.9333333333333333,1.0,1.0,2.0833333333333335,0.16666666666666663,0.15000000000000013,0
1,0,1,3,1,0,115.0,0,1,1,3,1,108.7,1,1,0,1,18,0,0,6,9,5,11.4,0,0,6,6,6,11.333333333333334,0,Graduate,0.8333333333333334,1.5,1.2666666666666666,1.0,1.0,1.888888888888889,0.16666666666666663,0.6222222222222225,0
1,0,1,2,1,0,133.1,0,1,1,1,3,138.0,1,1,0,0,20,0,0,6,11,6,13.333333333333334,0,0,6,10,6,13.0,0,Enrolled,1.0,1.8333333333333333,1.2121212121212122,1.0,1.6666666666666667,1.3,0.0,0.08787878787878789,0
1,2,1,1,1,1,150.0,0,1,0,1,3,147.7,0,1,0,1,22,0,2,7,7,7,13.571428571428571,0,5,9,9,9,13.77777777777778,0,Graduate,1.0,1.0,1.9387755102040816,1.0,1.0,1.5308641975308646,0.0,-0.407911312673217,1
0,2,1,4,1,0,133.1,0,0,0,3,3,123.0,0,1,0,0,31,0,0,7,13,6,11.833333333333334,0,0,7,8,7,12.228571428571428,0,Graduate,0.8571428571428571,1.8571428571428572,0.9102564102564104,1.0,1.1428571428571428,1.5285714285714285,0.1428571428571429,0.6183150183150181,3
1,0,1,5,1,0,141.0,0,0,0,3,3,142.8,0,1,0,1,19,0,0,7,7,7,14.428571428571429,0,0,7,7,7,14.142857142857142,0,Graduate,1.0,1.0,2.061224489795918,1.0,1.0,2.020408163265306,0.0,-0.04081632653061229,0
1,0,2,1,1,0,140.0,0,1,2,1,1,138.3,1,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,2,3,1,0,136.0,0,0,0,3,3,125.2,1,1,0,1,18,0,0,6,8,6,12.285714285714286,0,0,6,9,5,12.4,0,Graduate,1.0,1.3333333333333333,1.5357142857142858,0.8333333333333334,1.5,1.3777777777777778,-0.16666666666666663,-0.15793650793650804,0
1,0,1,2,1,0,140.0,0,1,1,1,0,141.8,0,1,0,0,21,0,0,5,7,5,14.4,0,0,5,5,5,13.8,0,Graduate,1.0,1.4,2.0571428571428574,1.0,1.0,2.7600000000000002,0.0,0.7028571428571428,1
1,0,5,4,1,0,143.0,0,0,1,3,3,130.6,1,1,0,1,18,0,0,7,8,7,13.15,0,0,8,9,8,15.06875,0,Graduate,1.0,1.1428571428571428,1.64375,1.0,1.125,1.6743055555555555,0.0,0.030555555555555447,0
1,2,1,3,1,1,130.0,0,2,0,1,3,130.0,0,0,1,0,25,1,0,5,6,0,0.0,0,0,5,5,0,0.0,0,Dropout,0.0,1.2,0.0,0.0,1.0,0.0,0.0,0.0,2
1,4,1,0,1,0,133.1,0,1,2,2,3,100.0,0,1,1,0,21,1,0,5,5,0,0.0,0,0,6,8,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1
1,0,2,4,1,0,129.0,0,0,0,2,2,119.0,1,1,0,1,19,0,0,8,8,7,12.342857142857143,0,0,8,8,7,12.342857142857143,0,Graduate,0.875,1.0,1.542857142857143,0.875,1.0,1.542857142857143,0.0,0.0,0
1,0,2,1,1,0,132.0,0,0,1,3,3,124.3,1,1,0,0,19,0,0,6,6,5,12.2,0,0,6,7,5,10.8,0,Enrolled,0.8333333333333334,1.0,2.033333333333333,0.8333333333333334,1.1666666666666667,1.542857142857143,0.0,-0.4904761904761903,0
1,0,1,3,1,0,118.0,0,0,4,2,0,122.2,1,1,0,0,22,0,0,6,10,4,10.5,0,0,6,14,1,11.0,0,Dropout,0.6666666666666666,1.6666666666666667,1.05,0.16666666666666666,2.3333333333333335,0.7857142857142857,-0.5,-0.26428571428571435,1
1,4,1,3,1,0,150.0,0,0,1,3,1,150.0,0,1,1,0,19,0,0,5,5,5,10.6,0,0,5,8,5,11.6,0,Graduate,1.0,1.0,2.12,1.0,1.6,1.45,0.0,-0.6700000000000002,0
1,2,1,5,0,0,133.1,0,0,0,3,2,135.5,0,1,0,0,58,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,Dropout,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1,0,2,5,1,0,122.0,0,0,0,3,3,127.3,1,1,0,1,19,0,0,6,8,4,11.25,0,0,6,6,6,12.0,0,Graduate,0.6666666666666666,1.3333333333333333,1.40625,1.0,1.0,2.0,0.33333333333333337,0.59375,0
1,3,1,1,1,0,127.0,0,0,0,3,3,127.0,1,1,1,0,23,1,3,9,11,6,10.5,0,4,10,10,10,11.7,0,Graduate,0.6666666666666666,1.2222222222222223,0.9545454545454546,1.0,1.0,1.17,0.33333333333333337,0.21545454545454534,1
1,0,2,1,1,0,122.0,0,0,0,3,3,126.9,1,1,0,1,19,0,0,6,11,4,11.0,0,0,6,11,3,11.666666666666666,0,Enrolled,0.6666666666666666,1.8333333333333333,1.0,0.5,1.8333333333333333,1.0606060606060606,-0.16666666666666663,0.06060606060606055,0
1,0,3,4,1,0,131.0,0,0,1,2,3,127.5,1,1,0,0,18,0,0,7,7,7,13.457142857142856,0,0,8,8,8,14.5125,0,Graduate,1.0,1.0,1.9224489795918365,1.0,1.0,1.8140625,0.0,-0.10838647959183656,0
1,0,2,2,1,0,130.0,0,0,0,0,0,122.0,0,1,0,0,20,0,0,5,6,5,12.6,0,0,5,8,4,12.333333333333334,0,Graduate,1.0,1.2,2.1,0.8,1.6,1.5416666666666667,-0.19999999999999996,-0.5583333333333333,0
1,0,5,2,1,0,130.0,0,0,0,0,3,115.8,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,1,1,1,0,130.0,0,2,0,2,2,121.6,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,0,6,8,5,13.6,0,Graduate,1.0,1.0,2.2777777777777777,0.8333333333333334,1.3333333333333333,1.7,-0.16666666666666663,-0.5777777777777777,0
1,0,4,3,1,0,122.0,0,0,0,2,3,116.4,1,1,0,1,18,0,0,5,5,5,11.6,0,0,5,5,5,11.8,0,Graduate,1.0,1.0,2.32,1.0,1.0,2.3600000000000003,0.0,0.04000000000000048,0
1,2,1,2,1,0,114.0,0,0,0,3,4,120.0,0,1,0,0,24,0,0,6,9,6,12.571428571428571,0,0,6,10,5,12.833333333333334,0,Dropout,1.0,1.5,1.3968253968253967,0.8333333333333334,1.6666666666666667,1.2833333333333334,-0.16666666666666663,-0.11349206349206331,1
1,0,4,5,1,0,143.0,0,0,0,3,2,127.3,1,1,0,0,18,0,0,6,7,5,11.8,0,0,6,7,5,11.4,0,Dropout,0.8333333333333334,1.1666666666666667,1.6857142857142857,0.8333333333333334,1.1666666666666667,1.6285714285714286,0.0,-0.05714285714285716,0
1,0,3,3,1,0,127.0,0,1,0,2,3,123.5,1,1,0,1,19,0,0,5,5,5,11.6,0,0,5,11,3,12.666666666666666,0,Enrolled,1.0,1.0,2.32,0.6,2.2,1.1515151515151514,-0.4,-1.1684848484848485,0
1,0,3,5,1,0,141.0,0,0,0,3,3,125.6,1,1,0,1,19,0,0,6,8,6,11.333333333333334,0,0,6,6,6,11.833333333333334,0,Graduate,1.0,1.3333333333333333,1.4166666666666667,1.0,1.0,1.9722222222222223,0.0,0.5555555555555556,0
1,0,1,3,1,0,129.0,0,0,0,3,3,118.5,1,1,0,0,18,0,0,6,6,6,10.666666666666666,0,0,6,6,6,11.5,0,Graduate,1.0,1.0,1.7777777777777777,1.0,1.0,1.9166666666666667,0.0,0.13888888888888906,0
1,0,2,2,1,0,140.0,0,0,0,3,3,129.5,1,1,0,0,18,0,0,5,10,4,13.5,1,0,5,5,5,13.4,0,Enrolled,0.8,2.0,1.35,1.0,1.0,2.68,0.19999999999999996,1.33,0
1,0,1,1,1,0,137.0,0,0,0,2,2,134.6,1,1,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,1,0,140.0,0,3,3,1,3,140.0,0,1,0,0,22,0,2,6,9,6,13.333333333333334,0,1,6,9,4,11.5,0,Graduate,1.0,1.5,1.4814814814814816,0.6666666666666666,1.5,1.2777777777777777,-0.33333333333333337,-0.20370370370370394,1
1,0,1,3,1,0,143.0,0,2,0,1,1,133.2,1,1,0,0,19,0,0,6,9,5,13.4,0,0,6,16,2,13.5,0,Enrolled,0.8333333333333334,1.5,1.488888888888889,0.3333333333333333,2.6666666666666665,0.84375,-0.5,-0.6451388888888889,0
0,0,1,5,1,0,138.0,0,0,0,3,3,133.5,1,1,0,1,21,0,0,6,8,3,10.2,0,0,6,13,4,12.25,0,Enrolled,0.5,1.3333333333333333,1.275,0.6666666666666666,2.1666666666666665,0.9423076923076923,0.16666666666666663,-0.3326923076923076,1
1,0,1,1,1,0,120.0,0,0,0,3,3,117.9,1,1,0,1,21,0,0,6,6,5,13.0,0,0,6,7,6,12.833333333333334,0,Graduate,0.8333333333333334,1.0,2.1666666666666665,1.0,1.1666666666666667,1.8333333333333335,0.16666666666666663,-0.33333333333333304,1
1,0,3,4,1,0,144.0,0,0,0,2,3,128.0,1,1,0,1,18,0,0,8,11,7,12.90857142857143,0,0,8,11,7,12.90857142857143,0,Graduate,0.875,1.375,1.1735064935064936,0.875,1.375,1.1735064935064936,0.0,0.0,0
1,0,5,5,1,0,123.0,0,1,1,2,3,113.2,1,1,0,0,20,0,0,6,12,4,12.0,0,0,6,11,1,10.0,0,Dropout,0.6666666666666666,2.0,1.0,0.16666666666666666,1.8333333333333333,0.9090909090909091,-0.5,-0.09090909090909094,0
1,0,3,3,1,0,129.0,0,0,0,3,3,122.0,1,1,0,1,18,0,0,6,9,6,10.833333333333334,0,0,6,8,5,11.0,0,Enrolled,1.0,1.5,1.2037037037037037,0.8333333333333334,1.3333333333333333,1.375,-0.16666666666666663,0.17129629629629628,0
1,0,3,1,1,0,152.0,0,1,0,2,3,156.9,1,1,0,0,19,0,0,6,6,6,15.333333333333334,0,0,6,9,6,15.833333333333334,0,Graduate,1.0,1.0,2.555555555555556,1.0,1.5,1.7592592592592593,0.0,-0.7962962962962965,0
1,0,2,4,1,0,130.0,0,1,0,3,3,125.1,1,1,0,1,18,0,0,7,9,6,12.816666666666668,0,0,8,11,6,12.875,0,Enrolled,0.8571428571428571,1.2857142857142858,1.4240740740740743,0.75,1.375,1.1704545454545454,-0.1071428571428571,-0.25361952861952886,0
1,4,1,3,1,0,133.1,0,3,1,1,2,100.0,0,0,1,0,26,1,6,7,7,6,13.0,0,2,6,6,2,14.0,0,Dropout,0.8571428571428571,1.0,1.8571428571428572,0.3333333333333333,1.0,2.3333333333333335,-0.5238095238095237,0.4761904761904763,2
1,4,1,0,1,0,160.0,1,1,2,2,2,160.0,0,1,0,0,19,1,0,6,11,2,13.5,1,0,5,11,2,11.0,0,Enrolled,0.3333333333333333,1.8333333333333333,1.2272727272727273,0.4,2.2,1.0,0.06666666666666671,-0.2272727272727273,0
0,2,1,5,0,0,140.0,0,0,0,3,3,101.0,0,1,0,0,35,0,0,6,7,6,12.5,0,0,6,6,6,12.166666666666666,0,Graduate,1.0,1.1666666666666667,1.7857142857142858,1.0,1.0,2.0277777777777777,0.0,0.24206349206349187,3
1,0,1,1,1,0,133.0,0,1,1,3,3,121.5,1,1,0,1,19,0,0,6,7,6,13.0,0,0,6,6,6,14.333333333333334,0,Graduate,1.0,1.1666666666666667,1.8571428571428572,1.0,1.0,2.388888888888889,0.0,0.5317460317460316,0
1,0,1,2,1,0,138.0,0,0,0,3,3,126.8,1,1,1,0,18,0,0,5,6,4,11.75,0,0,5,10,5,12.571428571428571,1,Graduate,0.8,1.2,1.9583333333333333,1.0,2.0,1.2571428571428571,0.19999999999999996,-0.7011904761904761,0
1,0,5,1,1,0,142.0,0,0,0,3,1,132.9,0,1,1,0,19,0,0,5,5,4,12.5,0,0,5,5,4,14.25,0,Graduate,0.8,1.0,2.5,0.8,1.0,2.85,0.0,0.3500000000000001,0
1,0,1,1,1,0,115.0,0,1,1,3,3,134.3,1,1,1,0,25,0,16,17,19,17,11.61111111111111,0,14,17,22,17,12.055555555555555,0,Graduate,1.0,1.1176470588235294,0.611111111111111,1.0,1.2941176470588236,0.547979797979798,0.0,-0.06313131313131304,2
1,0,6,3,1,0,125.0,0,1,1,2,1,120.5,1,1,1,0,18,0,0,6,6,6,14.0,0,0,6,6,6,14.666666666666666,0,Graduate,1.0,1.0,2.3333333333333335,1.0,1.0,2.444444444444444,0.0,0.11111111111111072,0
1,0,1,2,1,0,170.0,0,1,3,3,2,144.1,1,0,1,0,26,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,Dropout,0.0,1.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2
1,3,1,3,0,0,140.0,0,1,1,3,3,100.0,0,1,1,0,34,0,0,5,5,5,13.8,0,0,5,6,5,13.833333333333334,0,Graduate,1.0,1.0,2.7600000000000002,1.0,1.2,2.305555555555556,0.0,-0.45444444444444443,3
1,0,2,3,1,0,110.0,0,3,0,2,1,114.8,1,0,1,0,18,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,Dropout,0.0,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0
1,0,1,1,1,0,114.0,0,2,0,1,2,111.9,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,3,0,1,0,138.0,0,1,0,2,1,125.4,1,1,1,1,18,0,0,5,9,4,12.25,0,0,5,9,3,12.333333333333334,0,Dropout,0.8,1.8,1.3611111111111112,0.6,1.8,1.3703703703703705,-0.20000000000000007,0.0092592592592593,0
1,2,1,2,1,1,140.0,0,0,0,3,2,140.0,0,1,1,0,20,0,0,6,12,3,11.5,0,0,6,12,3,13.666666666666666,0,Dropout,0.5,2.0,0.9583333333333334,0.5,2.0,1.1388888888888888,0.0,0.18055555555555547,0
1,2,1,1,1,1,140.0,0,1,0,2,2,140.0,0,1,1,0,25,0,2,7,9,6,12.571428571428571,0,5,9,9,9,12.555555555555555,0,Graduate,0.8571428571428571,1.2857142857142858,1.3968253968253967,1.0,1.0,1.3950617283950617,0.1428571428571429,-0.0017636684303350414,2
1,0,1,2,1,0,132.0,0,2,1,2,1,127.8,0,1,1,0,18,0,0,6,9,6,12.0,0,0,6,10,5,12.166666666666666,0,Dropout,1.0,1.5,1.3333333333333333,0.8333333333333334,1.6666666666666667,1.2166666666666666,-0.16666666666666663,-0.1166666666666667,0
1,0,1,2,1,0,148.0,0,0,0,3,3,131.6,1,1,1,0,19,0,8,12,17,11,12.0,2,4,12,21,12,12.307692307692308,0,Graduate,0.9166666666666666,1.4166666666666667,0.7058823529411765,1.0,1.75,0.5860805860805861,0.08333333333333337,-0.11980176686059041,0
1,0,1,1,1,0,132.0,0,1,1,2,1,119.4,1,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
